County,State,Date,cumulative_cases,new_cases,Pop_Vacs,Pop_Vacs_Pct,Vaccinations
Amador County,CA,2021-01-06,2717,311,0,0,0
Amador County,CA,2021-01-13,2921,204,633,1.6,633
Amador County,CA,2021-01-20,3048,127,1441,3.6,808
Amador County,CA,2021-01-27,3137,89,2214,5.6,773
Amador County,CA,2021-02-03,3302,165,3101,7.8,887
Amador County,CA,2021-02-10,3376,74,3945,9.9,844
Amador County,CA,2021-02-17,3442,66,5534,13.9,1589
Amador County,CA,2021-02-24,3470,28,6859,17.3,1325
Amador County,CA,2021-03-03,3505,35,8459,21.3,1600
Amador County,CA,2021-03-10,3526,21,9298,23.4,839
Amador County,CA,2021-03-17,3542,16,10412,26.2,1114
Amador County,CA,2021-03-24,3556,14,12349,31.1,1937
Amador County,CA,2021-03-31,3583,27,13887,34.9,1538
Amador County,CA,2021-04-07,3620,37,14918,37.5,1031
Amador County,CA,2021-04-14,3642,22,16081,40.5,1163
Amador County,CA,2021-04-21,3664,22,16939,42.6,858
Amador County,CA,2021-04-28,3678,14,17895,45,956
Amador County,CA,2021-05-05,3683,5,18413,46.3,518
Amador County,CA,2021-05-12,3690,7,18993,47.8,580
Amador County,CA,2021-05-19,3702,12,19312,48.6,319
Amador County,CA,2021-05-26,3709,7,19774,49.7,462
Amador County,CA,2021-06-02,3720,11,20059,50.5,285
Amador County,CA,2021-06-09,3737,17,20194,50.8,135
Amador County,CA,2021-06-16,3756,19,20405,51.3,211
Amador County,CA,2021-06-23,3776,20,20866,52.5,461
Amador County,CA,2021-06-30,3787,11,21271,53.5,405
Amador County,CA,2021-07-07,3801,14,21657,54.5,386
Amador County,CA,2021-07-14,3817,16,21929,55.2,272
Amador County,CA,2021-07-21,3841,24,22157,55.7,228
Amador County,CA,2021-07-28,3895,54,22436,56.4,279
Amador County,CA,2021-08-04,3987,92,22705,57.1,269
Amador County,CA,2021-08-11,4130,143,23157,58.3,452
Amador County,CA,2021-08-18,4304,174,23564,59.3,407
Amador County,CA,2021-08-25,4421,117,23903,60.1,339
Amador County,CA,2021-09-01,4598,177,24225,60.9,322
Amador County,CA,2021-09-08,4725,127,24431,61.5,206
Amador County,CA,2021-09-15,4838,113,24675,62.1,244
Amador County,CA,2021-09-22,4948,110,25093,63.1,418
Amador County,CA,2021-09-29,5101,153,26097,65.6,1004
Amador County,CA,2021-10-06,5249,148,26368,66.3,271
Amador County,CA,2021-10-13,5358,109,26737,67.3,369
Amador County,CA,2021-10-20,5424,66,26912,67.7,175
Amador County,CA,2021-10-27,5522,98,27181,68.4,269
Amador County,CA,2021-11-03,5595,73,27860,70.1,679
Amador County,CA,2021-11-10,5659,64,28349,71.3,489
Amador County,CA,2021-11-17,5710,51,28928,72.8,579
Amador County,CA,2021-11-24,5738,28,29376,73.9,448
Amador County,CA,2021-12-01,5784,46,29715,74.8,339
Amador County,CA,2021-12-08,5849,65,30184,75.9,469
Amador County,CA,2021-12-15,5882,33,30475,76.7,291
Amador County,CA,2021-12-22,5921,39,30790,77.5,315
Amador County,CA,2021-12-29,5984,63,31060,78.1,270
Contra Costa County,CA,2021-01-06,44187,4354,0,0,0
Contra Costa County,CA,2021-01-13,49078,4891,27636,2.4,27636
Contra Costa County,CA,2021-01-20,53636,4558,45680,4,18044
Contra Costa County,CA,2021-01-27,56310,2674,80314,7,34634
Contra Costa County,CA,2021-02-03,58552,2242,110799,9.6,30485
Contra Costa County,CA,2021-02-10,60343,1791,141767,12.3,30968
Contra Costa County,CA,2021-02-17,61626,1283,172217,14.9,30450
Contra Costa County,CA,2021-02-24,62693,1067,201124,17.4,28907
Contra Costa County,CA,2021-03-03,63649,956,228412,19.8,27288
Contra Costa County,CA,2021-03-10,64424,775,253973,22,25561
Contra Costa County,CA,2021-03-17,65071,647,295349,25.6,41376
Contra Costa County,CA,2021-03-24,65626,555,344718,29.9,49369
Contra Costa County,CA,2021-03-31,66192,566,401743,34.8,57025
Contra Costa County,CA,2021-04-07,66739,547,467030,40.5,65287
Contra Costa County,CA,2021-04-14,67485,746,526869,45.7,59839
Contra Costa County,CA,2021-04-21,68097,612,587432,50.9,60563
Contra Costa County,CA,2021-04-28,68697,600,619514,53.7,32082
Contra Costa County,CA,2021-05-05,69179,482,639904,55.5,20390
Contra Costa County,CA,2021-05-12,69671,492,657242,57,17338
Contra Costa County,CA,2021-05-19,70029,358,678749,58.8,21507
Contra Costa County,CA,2021-05-26,70457,428,702882,60.9,24133
Contra Costa County,CA,2021-06-02,70707,250,715317,62,12435
Contra Costa County,CA,2021-06-09,71078,371,728335,63.1,13018
Contra Costa County,CA,2021-06-16,71428,350,738987,64.1,10652
Contra Costa County,CA,2021-06-23,71818,390,748146,64.9,9159
Contra Costa County,CA,2021-06-30,72152,334,758135,65.7,9989
Contra Costa County,CA,2021-07-07,72625,473,764756,66.3,6621
Contra Costa County,CA,2021-07-14,73349,724,772994,67,8238
Contra Costa County,CA,2021-07-21,74614,1265,780298,67.6,7304
Contra Costa County,CA,2021-07-28,76763,2149,789918,68.5,9620
Contra Costa County,CA,2021-08-04,79320,2557,799315,69.3,9397
Contra Costa County,CA,2021-08-11,81649,2329,810787,70.3,11472
Contra Costa County,CA,2021-08-18,84198,2549,820293,71.1,9506
Contra Costa County,CA,2021-08-25,86748,2550,827191,71.7,6898
Contra Costa County,CA,2021-09-01,91373,4625,837465,72.6,10274
Contra Costa County,CA,2021-09-08,93048,1675,842422,73,4957
Contra Costa County,CA,2021-09-15,94743,1695,848704,73.6,6282
Contra Costa County,CA,2021-09-22,96075,1332,855841,74.2,7137
Contra Costa County,CA,2021-09-29,97151,1076,864240,74.9,8399
Contra Costa County,CA,2021-10-06,98183,1032,872208,75.6,7968
Contra Costa County,CA,2021-10-13,99010,827,879081,76.2,6873
Contra Costa County,CA,2021-10-20,99773,763,884734,76.7,5653
Contra Costa County,CA,2021-10-27,100551,778,891168,77.3,6434
Contra Costa County,CA,2021-11-03,101325,774,896483,77.7,5315
Contra Costa County,CA,2021-11-10,102018,693,905104,78.5,8621
Contra Costa County,CA,2021-11-17,102636,618,921961,79.9,16857
Contra Costa County,CA,2021-11-24,103312,676,936866,81.2,14905
Contra Costa County,CA,2021-12-01,103925,613,945186,81.9,8320
Contra Costa County,CA,2021-12-08,104856,931,954565,82.8,9379
Contra Costa County,CA,2021-12-15,105606,750,963163,83.5,8598
Contra Costa County,CA,2021-12-22,106851,1245,971996,84.3,8833
Contra Costa County,CA,2021-12-29,110187,3336,979580,84.9,7584
El Dorado County,CA,2021-01-06,6663,796,0,0,0
El Dorado County,CA,2021-01-13,7636,973,3776,2,3776
El Dorado County,CA,2021-01-20,8274,638,5425,2.8,1649
El Dorado County,CA,2021-01-27,8669,395,9379,4.9,3954
El Dorado County,CA,2021-02-03,8973,304,14236,7.4,4857
El Dorado County,CA,2021-02-10,9245,272,18594,9.6,4358
El Dorado County,CA,2021-02-17,9428,183,22655,11.7,4061
El Dorado County,CA,2021-02-24,9565,137,26506,13.7,3851
El Dorado County,CA,2021-03-03,9714,149,31096,16.1,4590
El Dorado County,CA,2021-03-10,9799,85,34267,17.8,3171
El Dorado County,CA,2021-03-17,9851,52,40384,20.9,6117
El Dorado County,CA,2021-03-24,9929,78,47451,24.6,7067
El Dorado County,CA,2021-03-31,10003,74,54663,28.3,7212
El Dorado County,CA,2021-04-07,10126,123,59618,30.9,4955
El Dorado County,CA,2021-04-14,10270,144,65525,34,5907
El Dorado County,CA,2021-04-21,10427,157,71808,37.2,6283
El Dorado County,CA,2021-04-28,10564,137,77056,40,5248
El Dorado County,CA,2021-05-05,10721,157,80791,41.9,3735
El Dorado County,CA,2021-05-12,10830,109,84309,43.7,3518
El Dorado County,CA,2021-05-19,10895,65,87125,45.2,2816
El Dorado County,CA,2021-05-26,10969,74,91038,47.2,3913
El Dorado County,CA,2021-06-02,11006,37,92898,48.2,1860
El Dorado County,CA,2021-06-09,11047,41,94620,49.1,1722
El Dorado County,CA,2021-06-16,11080,33,96083,49.8,1463
El Dorado County,CA,2021-06-23,11137,57,97264,50.4,1181
El Dorado County,CA,2021-06-30,11190,53,100860,52.3,3596
El Dorado County,CA,2021-07-07,11263,73,101817,52.8,957
El Dorado County,CA,2021-07-14,11377,114,103357,53.6,1540
El Dorado County,CA,2021-07-21,11552,175,104544,54.2,1187
El Dorado County,CA,2021-07-28,11796,244,106012,55,1468
El Dorado County,CA,2021-08-04,12178,382,107493,55.7,1481
El Dorado County,CA,2021-08-11,12733,555,109290,56.7,1797
El Dorado County,CA,2021-08-18,13322,589,110808,57.5,1518
El Dorado County,CA,2021-08-25,13916,594,111879,58,1071
El Dorado County,CA,2021-09-01,14807,891,113413,58.8,1534
El Dorado County,CA,2021-09-08,15274,467,114138,59.2,725
El Dorado County,CA,2021-09-15,15714,440,115041,59.7,903
El Dorado County,CA,2021-09-22,16093,379,115959,60.1,918
El Dorado County,CA,2021-09-29,16351,258,116980,60.7,1021
El Dorado County,CA,2021-10-06,16648,297,117847,61.1,867
El Dorado County,CA,2021-10-13,16909,261,118494,61.4,647
El Dorado County,CA,2021-10-20,17127,218,119150,61.8,656
El Dorado County,CA,2021-10-27,17365,238,119989,62.2,839
El Dorado County,CA,2021-11-03,17589,224,120856,62.7,867
El Dorado County,CA,2021-11-10,17800,211,121844,63.2,988
El Dorado County,CA,2021-11-17,17997,197,123454,64,1610
El Dorado County,CA,2021-11-24,18167,170,124917,64.8,1463
El Dorado County,CA,2021-12-01,18341,174,125954,65.3,1037
El Dorado County,CA,2021-12-08,18546,205,127085,65.9,1131
El Dorado County,CA,2021-12-15,18738,192,128125,66.4,1040
El Dorado County,CA,2021-12-22,18952,214,129128,67,1003
El Dorado County,CA,2021-12-29,19337,385,130066,67.4,938
Kings County,CA,2021-01-06,17516,1178,0,0,0
Kings County,CA,2021-01-13,18804,1288,0,0,0
Kings County,CA,2021-01-20,20181,1377,2720,1.8,2720
Kings County,CA,2021-01-27,21026,845,4427,2.9,1707
Kings County,CA,2021-02-03,21703,677,5545,3.6,1118
Kings County,CA,2021-02-10,22219,516,6787,4.4,1242
Kings County,CA,2021-02-17,22548,329,8264,5.4,1477
Kings County,CA,2021-02-24,22821,273,9360,6.1,1096
Kings County,CA,2021-03-03,23003,182,11648,7.6,2288
Kings County,CA,2021-03-10,23157,154,14764,9.7,3116
Kings County,CA,2021-03-17,23349,192,18515,12.1,3751
Kings County,CA,2021-03-24,23481,132,24003,15.7,5488
Kings County,CA,2021-03-31,23583,102,28294,18.5,4291
Kings County,CA,2021-04-07,23647,64,31387,20.5,3093
Kings County,CA,2021-04-14,23708,61,33867,22.1,2480
Kings County,CA,2021-04-21,23770,62,37500,24.5,3633
Kings County,CA,2021-04-28,23845,75,39203,25.6,1703
Kings County,CA,2021-05-05,23920,75,40370,26.4,1167
Kings County,CA,2021-05-12,23993,73,41763,27.3,1393
Kings County,CA,2021-05-19,24027,34,42997,28.1,1234
Kings County,CA,2021-05-26,24055,28,44996,29.4,1999
Kings County,CA,2021-06-02,24091,36,46256,30.2,1260
Kings County,CA,2021-06-09,24150,59,48002,31.4,1746
Kings County,CA,2021-06-16,24167,17,49574,32.4,1572
Kings County,CA,2021-06-23,24167,0,50790,33.2,1216
Kings County,CA,2021-06-30,24167,0,52240,34.2,1450
Kings County,CA,2021-07-07,24215,48,53029,34.7,789
Kings County,CA,2021-07-14,24281,66,54292,35.5,1263
Kings County,CA,2021-07-21,24419,138,54964,35.9,672
Kings County,CA,2021-07-28,24652,233,56007,36.6,1043
Kings County,CA,2021-08-04,25014,362,57293,37.5,1286
Kings County,CA,2021-08-11,25540,526,58764,38.4,1471
Kings County,CA,2021-08-18,26288,748,60160,39.3,1396
Kings County,CA,2021-08-25,27047,759,61329,40.1,1169
Kings County,CA,2021-09-01,27888,841,63291,41.4,1962
Kings County,CA,2021-09-08,28716,828,64450,42.1,1159
Kings County,CA,2021-09-15,29589,873,66284,43.3,1834
Kings County,CA,2021-09-22,30227,638,67355,44,1071
Kings County,CA,2021-09-29,30877,650,68224,44.6,869
Kings County,CA,2021-10-06,31532,655,69141,45.2,917
Kings County,CA,2021-10-13,32026,494,69933,45.7,792
Kings County,CA,2021-10-20,32638,612,70762,46.3,829
Kings County,CA,2021-10-27,33314,676,71517,46.8,755
Kings County,CA,2021-11-03,33866,552,72122,47.2,605
Kings County,CA,2021-11-10,34282,416,72877,47.7,755
Kings County,CA,2021-11-17,34638,356,73911,48.3,1034
Kings County,CA,2021-11-24,34938,300,74802,48.9,891
Kings County,CA,2021-12-01,35140,202,75529,49.4,727
Kings County,CA,2021-12-08,35520,380,76469,50,940
Kings County,CA,2021-12-15,35790,270,77391,50.6,922
Kings County,CA,2021-12-22,36028,238,78054,51,663
Kings County,CA,2021-12-29,36312,284,78652,51.4,598
Lassen County,CA,2021-01-06,4611,270,0,0,0
Lassen County,CA,2021-01-13,4730,119,0,0,0
Lassen County,CA,2021-01-20,4833,103,0,0,0
Lassen County,CA,2021-01-27,4933,100,1565,5.1,1565
Lassen County,CA,2021-02-03,4997,64,2102,6.9,537
Lassen County,CA,2021-02-10,5073,76,2317,7.6,215
Lassen County,CA,2021-02-17,5141,68,2579,8.4,262
Lassen County,CA,2021-02-24,5188,47,2825,9.2,246
Lassen County,CA,2021-03-03,5213,25,3338,10.9,513
Lassen County,CA,2021-03-10,5221,8,3740,12.2,402
Lassen County,CA,2021-03-17,5228,7,4165,13.6,425
Lassen County,CA,2021-03-24,5232,4,5133,16.8,968
Lassen County,CA,2021-03-31,5236,4,5804,19,671
Lassen County,CA,2021-04-07,5242,6,6112,20,308
Lassen County,CA,2021-04-14,5243,1,6731,22,619
Lassen County,CA,2021-04-21,5243,0,7090,23.2,359
Lassen County,CA,2021-04-28,5244,1,7250,23.7,160
Lassen County,CA,2021-05-05,5249,5,7579,24.8,329
Lassen County,CA,2021-05-12,5257,8,7790,25.5,211
Lassen County,CA,2021-05-19,5269,12,7894,25.8,104
Lassen County,CA,2021-05-26,5279,10,8099,26.5,205
Lassen County,CA,2021-06-02,5289,10,8239,26.9,140
Lassen County,CA,2021-06-09,5317,28,8371,27.4,132
Lassen County,CA,2021-06-16,5329,12,8437,27.6,66
Lassen County,CA,2021-06-23,5372,43,8532,27.9,95
Lassen County,CA,2021-06-30,5386,14,8671,28.4,139
Lassen County,CA,2021-07-07,5407,21,8769,28.7,98
Lassen County,CA,2021-07-14,5413,6,8860,29,91
Lassen County,CA,2021-07-21,5427,14,8935,29.2,75
Lassen County,CA,2021-07-28,5436,9,9021,29.5,86
Lassen County,CA,2021-08-04,5469,33,9163,30,142
Lassen County,CA,2021-08-11,5533,64,9314,30.5,151
Lassen County,CA,2021-08-18,5645,112,9670,31.6,356
Lassen County,CA,2021-08-25,5731,86,9847,32.2,177
Lassen County,CA,2021-09-01,5878,147,10031,32.8,184
Lassen County,CA,2021-09-08,6060,182,10129,33.1,98
Lassen County,CA,2021-09-15,6232,172,10300,33.7,171
Lassen County,CA,2021-09-22,6441,209,10456,34.2,156
Lassen County,CA,2021-09-29,6646,205,10650,34.8,194
Lassen County,CA,2021-10-06,6731,85,10794,35.3,144
Lassen County,CA,2021-10-13,6854,123,11027,36.1,233
Lassen County,CA,2021-10-20,6962,108,11222,36.7,195
Lassen County,CA,2021-10-27,7056,94,11382,37.2,160
Lassen County,CA,2021-11-03,7165,109,11528,37.7,146
Lassen County,CA,2021-11-10,7256,91,11662,38.1,134
Lassen County,CA,2021-11-17,7329,73,11815,38.6,153
Lassen County,CA,2021-11-24,7380,51,11969,39.1,154
Lassen County,CA,2021-12-01,7435,55,12040,39.4,71
Lassen County,CA,2021-12-08,7480,45,12173,39.8,133
Lassen County,CA,2021-12-15,7504,24,12265,40.1,92
Lassen County,CA,2021-12-22,7516,12,12339,40.4,74
Lassen County,CA,2021-12-29,7533,17,12380,40.5,41
Mendocino County,CA,2021-01-06,2534,266,0,0,0
Mendocino County,CA,2021-01-13,2805,271,2110,2.4,2110
Mendocino County,CA,2021-01-20,2983,178,4557,5.3,2447
Mendocino County,CA,2021-01-27,3133,150,7244,8.4,2687
Mendocino County,CA,2021-02-03,3271,138,8523,9.8,1279
Mendocino County,CA,2021-02-10,3434,163,10771,12.4,2248
Mendocino County,CA,2021-02-17,3554,120,12614,14.5,1843
Mendocino County,CA,2021-02-24,3607,53,14962,17.2,2348
Mendocino County,CA,2021-03-03,3630,23,20239,23.3,5277
Mendocino County,CA,2021-03-10,3665,35,22348,25.8,2109
Mendocino County,CA,2021-03-17,3693,28,24488,28.2,2140
Mendocino County,CA,2021-03-24,3723,30,26728,30.8,2240
Mendocino County,CA,2021-03-31,3740,17,28154,32.5,1426
Mendocino County,CA,2021-04-07,3757,17,31952,36.8,3798
Mendocino County,CA,2021-04-14,3772,15,34550,39.8,2598
Mendocino County,CA,2021-04-21,3796,24,36889,42.5,2339
Mendocino County,CA,2021-04-28,3837,41,38722,44.6,1833
Mendocino County,CA,2021-05-05,3868,31,40113,46.2,1391
Mendocino County,CA,2021-05-12,3896,28,41348,47.7,1235
Mendocino County,CA,2021-05-19,3952,56,42512,49,1164
Mendocino County,CA,2021-05-26,4005,53,45077,52,2565
Mendocino County,CA,2021-06-02,4043,38,45766,52.8,689
Mendocino County,CA,2021-06-09,4079,36,46450,53.5,684
Mendocino County,CA,2021-06-16,4111,32,47021,54.2,571
Mendocino County,CA,2021-06-23,4162,51,47599,54.9,578
Mendocino County,CA,2021-06-30,4185,23,48253,55.6,654
Mendocino County,CA,2021-07-07,4224,39,48681,56.1,428
Mendocino County,CA,2021-07-14,4267,43,49710,57.3,1029
Mendocino County,CA,2021-07-21,4343,76,50217,57.9,507
Mendocino County,CA,2021-07-28,4458,115,50915,58.7,698
Mendocino County,CA,2021-08-04,4646,188,51760,59.7,845
Mendocino County,CA,2021-08-11,4914,268,52674,60.7,914
Mendocino County,CA,2021-08-18,5266,352,54146,62.4,1472
Mendocino County,CA,2021-08-25,5599,333,54876,63.3,730
Mendocino County,CA,2021-09-01,5995,396,55783,64.3,907
Mendocino County,CA,2021-09-08,6278,283,56336,64.9,553
Mendocino County,CA,2021-09-15,6661,383,56921,65.6,585
Mendocino County,CA,2021-09-22,6906,245,57386,66.2,465
Mendocino County,CA,2021-09-29,7170,264,57730,66.5,344
Mendocino County,CA,2021-10-06,7369,199,58167,67.1,437
Mendocino County,CA,2021-10-13,7498,129,58482,67.4,315
Mendocino County,CA,2021-10-20,7619,121,58816,67.8,334
Mendocino County,CA,2021-10-27,7786,167,59176,68.2,360
Mendocino County,CA,2021-11-03,7997,211,59506,68.6,330
Mendocino County,CA,2021-11-10,8185,188,59924,69.1,418
Mendocino County,CA,2021-11-17,8341,156,60582,69.8,658
Mendocino County,CA,2021-11-24,8507,166,61292,70.7,710
Mendocino County,CA,2021-12-01,8608,101,61665,71.1,373
Mendocino County,CA,2021-12-08,8776,168,62299,71.8,634
Mendocino County,CA,2021-12-15,8880,104,62864,72.5,565
Mendocino County,CA,2021-12-22,8969,89,63276,72.9,412
Mendocino County,CA,2021-12-29,9065,96,63587,73.3,311
Nevada County,CA,2021-01-06,2890,248,0,0,0
Nevada County,CA,2021-01-13,3138,248,1723,1.7,1723
Nevada County,CA,2021-01-20,3354,216,2397,2.4,674
Nevada County,CA,2021-01-27,3555,201,4504,4.5,2107
Nevada County,CA,2021-02-03,3699,144,7160,7.2,2656
Nevada County,CA,2021-02-10,3840,141,10169,10.2,3009
Nevada County,CA,2021-02-17,3932,92,13281,13.3,3112
Nevada County,CA,2021-02-24,4078,146,16844,16.9,3563
Nevada County,CA,2021-03-03,4150,72,19184,19.2,2340
Nevada County,CA,2021-03-10,4231,81,21208,21.3,2024
Nevada County,CA,2021-03-17,4307,76,23118,23.2,1910
Nevada County,CA,2021-03-24,4361,54,26855,26.9,3737
Nevada County,CA,2021-03-31,4452,91,30847,30.9,3992
Nevada County,CA,2021-04-07,4545,93,34104,34.2,3257
Nevada County,CA,2021-04-14,4606,61,37391,37.5,3287
Nevada County,CA,2021-04-21,4677,71,40795,40.9,3404
Nevada County,CA,2021-04-28,4751,74,42766,42.9,1971
Nevada County,CA,2021-05-05,4850,99,44309,44.4,1543
Nevada County,CA,2021-05-12,4931,81,45934,46,1625
Nevada County,CA,2021-05-19,4958,27,47492,47.6,1558
Nevada County,CA,2021-05-26,4992,34,48966,49.1,1474
Nevada County,CA,2021-06-02,5025,33,49756,49.9,790
Nevada County,CA,2021-06-09,5062,37,50414,50.5,658
Nevada County,CA,2021-06-16,5090,28,51046,51.2,632
Nevada County,CA,2021-06-23,5125,35,51514,51.6,468
Nevada County,CA,2021-06-30,5154,29,53021,53.2,1507
Nevada County,CA,2021-07-07,5191,37,53568,53.7,547
Nevada County,CA,2021-07-14,5257,66,54170,54.3,602
Nevada County,CA,2021-07-21,5354,97,54688,54.8,518
Nevada County,CA,2021-07-28,5516,162,55395,55.5,707
Nevada County,CA,2021-08-04,5902,386,56428,56.6,1033
Nevada County,CA,2021-08-11,6379,477,57309,57.4,881
Nevada County,CA,2021-08-18,6840,461,58424,58.6,1115
Nevada County,CA,2021-08-25,7231,391,59453,59.6,1029
Nevada County,CA,2021-09-01,7726,495,60330,60.5,877
Nevada County,CA,2021-09-08,8101,375,60764,60.9,434
Nevada County,CA,2021-09-15,8335,234,61231,61.4,467
Nevada County,CA,2021-09-22,8546,211,61691,61.8,460
Nevada County,CA,2021-09-29,8719,173,62073,62.2,382
Nevada County,CA,2021-10-06,8890,171,62609,62.8,536
Nevada County,CA,2021-10-13,9037,147,62999,63.2,390
Nevada County,CA,2021-10-20,9150,113,63362,63.5,363
Nevada County,CA,2021-10-27,9299,149,63755,63.9,393
Nevada County,CA,2021-11-03,9458,159,64198,64.4,443
Nevada County,CA,2021-11-10,9630,172,64716,64.9,518
Nevada County,CA,2021-11-17,9783,153,65791,66,1075
Nevada County,CA,2021-11-24,9937,154,66822,67,1031
Nevada County,CA,2021-12-01,10058,121,67267,67.4,445
Nevada County,CA,2021-12-08,10220,162,67849,68,582
Nevada County,CA,2021-12-15,10321,101,68394,68.6,545
Nevada County,CA,2021-12-22,10470,149,68977,69.1,583
Nevada County,CA,2021-12-29,10652,182,69381,69.6,404
Plumas County,CA,2021-01-06,437,34,0,0,0
Plumas County,CA,2021-01-13,492,55,0,0,0
Plumas County,CA,2021-01-20,519,27,0,0,0
Plumas County,CA,2021-01-27,546,27,0,0,0
Plumas County,CA,2021-02-03,570,24,0,0,0
Plumas County,CA,2021-02-10,594,24,0,0,0
Plumas County,CA,2021-02-17,630,36,0,0,0
Plumas County,CA,2021-02-24,636,6,0,0,0
Plumas County,CA,2021-03-03,638,2,0,0,0
Plumas County,CA,2021-03-10,649,11,0,0,0
Plumas County,CA,2021-03-17,653,4,0,0,0
Plumas County,CA,2021-03-24,662,9,0,0,0
Plumas County,CA,2021-03-31,671,9,0,0,0
Plumas County,CA,2021-04-07,675,4,0,0,0
Plumas County,CA,2021-04-14,675,0,0,0,0
Plumas County,CA,2021-04-21,680,5,0,0,0
Plumas County,CA,2021-04-28,685,5,0,0,0
Plumas County,CA,2021-05-05,685,0,0,0,0
Plumas County,CA,2021-05-12,689,4,0,0,0
Plumas County,CA,2021-05-19,692,3,0,0,0
Plumas County,CA,2021-05-26,695,3,0,0,0
Plumas County,CA,2021-06-02,701,6,0,0,0
Plumas County,CA,2021-06-09,703,2,0,0,0
Plumas County,CA,2021-06-16,708,5,0,0,0
Plumas County,CA,2021-06-23,708,0,0,0,0
Plumas County,CA,2021-06-30,716,8,0,0,0
Plumas County,CA,2021-07-07,722,6,0,0,0
Plumas County,CA,2021-07-14,730,8,0,0,0
Plumas County,CA,2021-07-21,750,20,0,0,0
Plumas County,CA,2021-07-28,757,7,0,0,0
Plumas County,CA,2021-08-04,793,36,0,0,0
Plumas County,CA,2021-08-11,831,38,0,0,0
Plumas County,CA,2021-08-18,875,44,0,0,0
Plumas County,CA,2021-08-25,970,95,0,0,0
Plumas County,CA,2021-09-01,1036,66,0,0,0
Plumas County,CA,2021-09-08,1094,58,0,0,0
Plumas County,CA,2021-09-15,1173,79,0,0,0
Plumas County,CA,2021-09-22,1252,79,0,0,0
Plumas County,CA,2021-09-29,1304,52,0,0,0
Plumas County,CA,2021-10-06,1385,81,0,0,0
Plumas County,CA,2021-10-13,1520,135,0,0,0
Plumas County,CA,2021-10-20,1623,103,0,0,0
Plumas County,CA,2021-10-27,1683,60,0,0,0
Plumas County,CA,2021-11-03,1762,79,0,0,0
Plumas County,CA,2021-11-10,1851,89,0,0,0
Plumas County,CA,2021-11-17,1883,32,0,0,0
Plumas County,CA,2021-11-24,1911,28,0,0,0
Plumas County,CA,2021-12-01,1939,28,0,0,0
Plumas County,CA,2021-12-08,1969,30,0,0,0
Plumas County,CA,2021-12-15,2006,37,0,0,0
Plumas County,CA,2021-12-22,2035,29,0,0,0
Plumas County,CA,2021-12-29,2056,21,0,0,0
Riverside County,CA,2021-01-06,210753,24307,17999,0.7,17999
Riverside County,CA,2021-01-13,237017,26264,26017,1.1,8018
Riverside County,CA,2021-01-20,258446,21429,49499,2,23482
Riverside County,CA,2021-01-27,272087,13641,96338,3.9,46839
Riverside County,CA,2021-02-03,280894,8807,150331,6.1,53993
Riverside County,CA,2021-02-10,286645,5751,205684,8.3,55353
Riverside County,CA,2021-02-17,289235,2590,268368,10.9,62684
Riverside County,CA,2021-02-24,291470,2235,310977,12.6,42609
Riverside County,CA,2021-03-03,292958,1488,350250,14.2,39273
Riverside County,CA,2021-03-10,294092,1134,382909,15.5,32659
Riverside County,CA,2021-03-17,295136,1044,434750,17.6,51841
Riverside County,CA,2021-03-24,295972,836,514976,20.8,80226
Riverside County,CA,2021-03-31,296628,656,594110,24,79134
