County,State,Date,cumulative_cases,New.cases,Pop_Vacs,Pop_Vacs_Pct,svi,ses,hhc,rems,htt
Colusa County,CA,06/27/2021,NA,NA,9856,45.7,0.5789,0.5263,0.9825,0.7368,0.1053
Lake County,CA,06/27/2021,NA,NA,29914,46.5,0.6316,0.8246,0.7895,0.2807,0.2632
Sacramento County,CA,06/27/2021,NA,NA,810344,52.2,0.5439,0.4912,0.6316,0.614,0.4211
Merced County,CA,06/27/2021,NA,NA,106848,38.5,0.9825,0.9474,0.9474,0.9649,0.807
Sonoma County,CA,06/27/2021,NA,NA,326256,66,0.193,0.2105,0.2632,0.386,0.2807
Amador County,CA,06/27/2021,NA,NA,21008,52.8,0.2281,0.193,0.1579,0.1754,0.6667
Riverside County,CA,06/27/2021,NA,NA,1112677,45,0.6491,0.7368,0.5965,0.7544,0.4035
Stanislaus County,CA,06/27/2021,NA,NA,280355,50.9,0.7193,0.7368,0.8246,0.6491,0.2982
Unknown County,CA,06/27/2021,NA,NA,827235,0,NA,NA,NA,NA,NA
Fresno County,CA,06/27/2021,NA,NA,470493,47.1,0.9649,0.9298,0.8947,0.9123,0.7719
Yolo County,CA,06/26/2021,NA,NA,127066,57.6,0.4912,0.3684,0.1053,0.5263,0.9123
Lake County,CA,06/26/2021,NA,NA,29910,46.5,0.6316,0.8246,0.7895,0.2807,0.2632
Shasta County,CA,06/26/2021,NA,NA,72679,40.4,0.4737,0.4561,0.6667,0.1053,0.4737
Sacramento County,CA,06/26/2021,NA,NA,810111,52.2,0.5439,0.4912,0.6316,0.614,0.4211
Alpine County,CA,06/26/2021,NA,NA,0,0,0.3509,0.3509,0.5263,0.4912,0.193
Santa Barbara County,CA,06/26/2021,NA,NA,258746,57.9,0.807,0.614,0.5439,0.5965,0.9825
Santa Clara County,CA,06/26/2021,NA,NA,1394819,72.4,0.2105,0.0526,0.0877,0.8596,0.6491
Placer County,CA,06/26/2021,NA,NA,215560,54.1,0,0.0175,0.2456,0.2281,0.0175
Mariposa County,CA,06/26/2021,NA,NA,0,0,0.5614,0.5614,0.7719,0.1228,0.5088
Marin County,CA,06/26/2021,NA,NA,201022,77.7,0.0526,0,0.1404,0.2632,0.1754
Unknown County,CA,06/26/2021,NA,NA,826851,0,NA,NA,NA,NA,NA
Orange County,CA,06/26/2021,NA,NA,1877844,59.1,0.4211,0.3333,0.3158,0.6667,0.4386
Madera County,CA,06/26/2021,NA,NA,66371,42.2,0.9123,0.9123,0.9298,0.7719,0.614
San Francisco County,CA,06/26/2021,NA,NA,657583,74.6,0.2632,0.0877,0.0175,0.6667,0.8947
Mono County,CA,06/26/2021,NA,NA,0,0,0.1579,0.3158,0,0.3333,0.3684
Sierra County,CA,06/26/2021,NA,NA,0,0,0.1404,0.3684,0.4737,0,0.0526
Lassen County,CA,06/26/2021,NA,NA,8646,28.3,0.2982,0.2982,0.2281,0.3333,0.5614
San Luis Obispo County,CA,06/26/2021,NA,NA,146465,51.7,0.1228,0.2632,0.0526,0.2982,0.3333
Imperial County,CA,06/26/2021,NA,NA,111465,61.5,1,0.9825,1,1,1
Alameda County,CA,06/26/2021,NA,NA,1150277,68.8,0.2807,0.1053,0.0702,0.8596,0.8772
Tuolumne County,CA,06/26/2021,NA,NA,27564,50.6,0.3333,0.4386,0.2982,0.0877,0.5439
Nevada County,CA,06/26/2021,NA,NA,52004,52.1,0.0351,0.1754,0.193,0.0175,0.0351
Solano County,CA,06/26/2021,NA,NA,253357,56.6,0.386,0.2456,0.6316,0.7193,0.3158
San Diego County,CA,06/26/2021,NA,NA,2800862,83.9,0.5263,0.5088,0.1754,0.5614,0.7544
Calaveras County,CA,06/26/2021,NA,NA,23384,50.9,0.1053,0.4211,0.3509,0.0526,0
Fresno County,CA,06/26/2021,NA,NA,470392,47.1,0.9649,0.9298,0.8947,0.9123,0.7719
El Dorado County,CA,06/26/2021,NA,NA,98731,51.2,0.0175,0.0702,0.1228,0.1404,0.0702
Contra Costa County,CA,06/26/2021,NA,NA,755111,65.5,0.1754,0.1228,0.4912,0.6316,0.1228
Kern County,CA,06/26/2021,NA,NA,344795,38.3,0.9474,0.9649,0.7544,0.807,0.9123
Siskiyou County,CA,06/26/2021,NA,NA,19664,45.2,0.4561,0.5263,0.4211,0.193,0.2456
Tulare County,CA,06/26/2021,NA,NA,180568,38.7,0.9298,1,0.8947,0.9298,0.4561
Amador County,CA,06/26/2021,NA,NA,21007,52.8,0.2281,0.193,0.1579,0.1754,0.6667
San Joaquin County,CA,06/26/2021,NA,NA,383564,50.3,0.7895,0.6667,0.7368,0.8421,0.5965
San Bernardino County,CA,06/26/2021,NA,NA,937599,43,0.8421,0.8421,0.614,0.9474,0.6842
Colusa County,CA,06/26/2021,NA,NA,9856,45.7,0.5789,0.5263,0.9825,0.7368,0.1053
Tehama County,CA,06/26/2021,NA,NA,20456,31.4,0.7544,0.7895,0.8596,0.3158,0.4912
Glenn County,CA,06/26/2021,NA,NA,11512,40.5,0.6667,0.6842,0.9649,0.5088,0.1404
Santa Cruz County,CA,06/26/2021,NA,NA,182230,66.7,0.4035,0.2807,0.193,0.4386,0.8246
Sonoma County,CA,06/26/2021,NA,NA,326198,66,0.193,0.2105,0.2632,0.386,0.2807
Trinity County,CA,06/26/2021,NA,NA,0,0,0.614,0.7719,0.7193,0.0526,0.5789
Sutter County,CA,06/26/2021,NA,NA,44043,45.4,0.7018,0.6316,0.8596,0.5439,0.386
Yuba County,CA,06/26/2021,NA,NA,29131,37,0.7368,0.7018,0.7018,0.4561,0.614
Los Angeles County,CA,06/26/2021,NA,NA,5797469,57.7,0.8772,0.8772,0.4561,0.9825,0.9474
Modoc County,CA,06/26/2021,NA,NA,0,0,0.5088,0.6316,0.5789,0.1579,0.193
Plumas County,CA,06/26/2021,NA,NA,0,0,0.0877,0.1404,0.2632,0.0351,0.1579
Merced County,CA,06/26/2021,NA,NA,106834,38.5,0.9825,0.9474,0.9474,0.9649,0.807
Kings County,CA,06/26/2021,NA,NA,51388,33.6,0.8596,0.807,0.807,0.8246,0.7368
Stanislaus County,CA,06/26/2021,NA,NA,280348,50.9,0.7193,0.7368,0.8246,0.6491,0.2982
Napa County,CA,06/26/2021,NA,NA,93273,67.7,0.3684,0.2105,0.3684,0.4737,0.6842
Humboldt County,CA,06/26/2021,NA,NA,72936,53.8,0.6842,0.8596,0.4035,0.2105,0.7193
San Mateo County,CA,06/26/2021,NA,NA,554970,72.4,0.0702,0.0351,0.0351,0.7018,0.3509
Ventura County,CA,06/26/2021,NA,NA,502886,59.4,0.4386,0.4035,0.4912,0.5614,0.2281
San Benito County,CA,06/26/2021,NA,NA,31656,50.4,0.3158,0.4737,0.3684,0.7719,0.0877
Butte County,CA,06/26/2021,NA,NA,94429,43.1,0.5965,0.5965,0.4386,0.2456,0.8596
Riverside County,CA,06/26/2021,NA,NA,1112413,45,0.6491,0.7368,0.5965,0.7544,0.4035
Inyo County,CA,06/26/2021,NA,NA,0,0,0.2456,0.1579,0.3333,0.4035,0.5088
Monterey County,CA,06/26/2021,NA,NA,244456,56.3,0.8246,0.7193,0.5614,0.8947,0.8421
Del Norte County,CA,06/26/2021,NA,NA,9020,32.4,0.7719,0.5789,0.6842,0.4035,0.9649
Mendocino County,CA,06/26/2021,NA,NA,48053,55.4,0.8947,0.8947,0.8421,0.3684,0.7895
Placer County,CA,06/25/2021,NA,NA,214565,53.9,0,0.0175,0.2456,0.2281,0.0175
Lake County,CA,06/25/2021,NA,NA,29827,46.3,0.6316,0.8246,0.7895,0.2807,0.2632
Los Angeles County,CA,06/25/2021,NA,NA,5774935,57.5,0.8772,0.8772,0.4561,0.9825,0.9474
Nevada County,CA,06/25/2021,NA,NA,51874,52,0.0351,0.1754,0.193,0.0175,0.0351
Lassen County,CA,06/25/2021,NA,NA,8616,28.2,0.2982,0.2982,0.2281,0.3333,0.5614
San Mateo County,CA,06/25/2021,NA,NA,551785,72,0.0702,0.0351,0.0351,0.7018,0.3509
Amador County,CA,06/25/2021,NA,NA,20988,52.8,0.2281,0.193,0.1579,0.1754,0.6667
Sutter County,CA,06/25/2021,NA,NA,43692,45.1,0.7018,0.6316,0.8596,0.5439,0.386
Ventura County,CA,06/25/2021,NA,NA,501214,59.2,0.4386,0.4035,0.4912,0.5614,0.2281
Santa Barbara County,CA,06/25/2021,NA,NA,258004,57.8,0.807,0.614,0.5439,0.5965,0.9825
Glenn County,CA,06/25/2021,NA,NA,11464,40.4,0.6667,0.6842,0.9649,0.5088,0.1404
Sacramento County,CA,06/25/2021,NA,NA,805170,51.9,0.5439,0.4912,0.6316,0.614,0.4211
Alpine County,CA,06/25/2021,NA,NA,0,0,0.3509,0.3509,0.5263,0.4912,0.193
Monterey County,CA,06/25/2021,NA,NA,243560,56.1,0.8246,0.7193,0.5614,0.8947,0.8421
Tulare County,CA,06/25/2021,NA,NA,179823,38.6,0.9298,1,0.8947,0.9298,0.4561
El Dorado County,CA,06/25/2021,NA,NA,98334,51,0.0175,0.0702,0.1228,0.1404,0.0702
Tuolumne County,CA,06/25/2021,NA,NA,27540,50.6,0.3333,0.4386,0.2982,0.0877,0.5439
San Diego County,CA,06/25/2021,NA,NA,2791257,83.6,0.5263,0.5088,0.1754,0.5614,0.7544
Riverside County,CA,06/25/2021,NA,NA,1106513,44.8,0.6491,0.7368,0.5965,0.7544,0.4035
Sonoma County,CA,06/25/2021,NA,NA,325306,65.8,0.193,0.2105,0.2632,0.386,0.2807
Trinity County,CA,06/25/2021,NA,NA,0,0,0.614,0.7719,0.7193,0.0526,0.5789
Mono County,CA,06/25/2021,NA,NA,0,0,0.1579,0.3158,0,0.3333,0.3684
Siskiyou County,CA,06/25/2021,NA,NA,19607,45,0.4561,0.5263,0.4211,0.193,0.2456
Santa Clara County,CA,06/25/2021,NA,NA,1388483,72,0.2105,0.0526,0.0877,0.8596,0.6491
Colusa County,CA,06/25/2021,NA,NA,9815,45.6,0.5789,0.5263,0.9825,0.7368,0.1053
Madera County,CA,06/25/2021,NA,NA,66198,42.1,0.9123,0.9123,0.9298,0.7719,0.614
Shasta County,CA,06/25/2021,NA,NA,72476,40.2,0.4737,0.4561,0.6667,0.1053,0.4737
Mendocino County,CA,06/25/2021,NA,NA,47953,55.3,0.8947,0.8947,0.8421,0.3684,0.7895
San Joaquin County,CA,06/25/2021,NA,NA,383067,50.3,0.7895,0.6667,0.7368,0.8421,0.5965
Tehama County,CA,06/25/2021,NA,NA,20363,31.3,0.7544,0.7895,0.8596,0.3158,0.4912
Plumas County,CA,06/25/2021,NA,NA,0,0,0.0877,0.1404,0.2632,0.0351,0.1579
Unknown County,CA,06/25/2021,NA,NA,824828,0,NA,NA,NA,NA,NA
Contra Costa County,CA,06/25/2021,NA,NA,752779,65.3,0.1754,0.1228,0.4912,0.6316,0.1228
Yolo County,CA,06/25/2021,NA,NA,126675,57.4,0.4912,0.3684,0.1053,0.5263,0.9123
Napa County,CA,06/25/2021,NA,NA,93049,67.6,0.3684,0.2105,0.3684,0.4737,0.6842
Santa Cruz County,CA,06/25/2021,NA,NA,181623,66.5,0.4035,0.2807,0.193,0.4386,0.8246
Butte County,CA,06/25/2021,NA,NA,94095,42.9,0.5965,0.5965,0.4386,0.2456,0.8596
San Luis Obispo County,CA,06/25/2021,NA,NA,145279,51.3,0.1228,0.2632,0.0526,0.2982,0.3333
Humboldt County,CA,06/25/2021,NA,NA,72647,53.6,0.6842,0.8596,0.4035,0.2105,0.7193
Inyo County,CA,06/25/2021,NA,NA,0,0,0.2456,0.1579,0.3333,0.4035,0.5088
San Bernardino County,CA,06/25/2021,NA,NA,932477,42.8,0.8421,0.8421,0.614,0.9474,0.6842
Alameda County,CA,06/25/2021,NA,NA,1145408,68.5,0.2807,0.1053,0.0702,0.8596,0.8772
Merced County,CA,06/25/2021,NA,NA,106703,38.4,0.9825,0.9474,0.9474,0.9649,0.807
Fresno County,CA,06/25/2021,NA,NA,467946,46.8,0.9649,0.9298,0.8947,0.9123,0.7719
Imperial County,CA,06/25/2021,NA,NA,110820,61.2,1,0.9825,1,1,1
Yuba County,CA,06/25/2021,NA,NA,28939,36.8,0.7368,0.7018,0.7018,0.4561,0.614
Marin County,CA,06/25/2021,NA,NA,200615,77.5,0.0526,0,0.1404,0.2632,0.1754
Modoc County,CA,06/25/2021,NA,NA,0,0,0.5088,0.6316,0.5789,0.1579,0.193
San Benito County,CA,06/25/2021,NA,NA,31484,50.1,0.3158,0.4737,0.3684,0.7719,0.0877
Del Norte County,CA,06/25/2021,NA,NA,8991,32.3,0.7719,0.5789,0.6842,0.4035,0.9649
Calaveras County,CA,06/25/2021,NA,NA,23370,50.9,0.1053,0.4211,0.3509,0.0526,0
Solano County,CA,06/25/2021,NA,NA,252473,56.4,0.386,0.2456,0.6316,0.7193,0.3158
Stanislaus County,CA,06/25/2021,NA,NA,280175,50.9,0.7193,0.7368,0.8246,0.6491,0.2982
Kings County,CA,06/25/2021,NA,NA,51158,33.4,0.8596,0.807,0.807,0.8246,0.7368
Sierra County,CA,06/25/2021,NA,NA,0,0,0.1404,0.3684,0.4737,0,0.0526
Orange County,CA,06/25/2021,NA,NA,1870127,58.9,0.4211,0.3333,0.3158,0.6667,0.4386
Kern County,CA,06/25/2021,NA,NA,343348,38.1,0.9474,0.9649,0.7544,0.807,0.9123
Mariposa County,CA,06/25/2021,NA,NA,0,0,0.5614,0.5614,0.7719,0.1228,0.5088
San Francisco County,CA,06/25/2021,NA,NA,652978,74.1,0.2632,0.0877,0.0175,0.6667,0.8947
Stanislaus County,CA,06/24/2021,NA,NA,280020,50.9,0.7193,0.7368,0.8246,0.6491,0.2982
San Joaquin County,CA,06/24/2021,NA,NA,382674,50.2,0.7895,0.6667,0.7368,0.8421,0.5965
Merced County,CA,06/24/2021,NA,NA,106583,38.4,0.9825,0.9474,0.9474,0.9649,0.807
Siskiyou County,CA,06/24/2021,NA,NA,19536,44.9,0.4561,0.5263,0.4211,0.193,0.2456
Solano County,CA,06/24/2021,NA,NA,251637,56.2,0.386,0.2456,0.6316,0.7193,0.3158
San Luis Obispo County,CA,06/24/2021,NA,NA,144966,51.2,0.1228,0.2632,0.0526,0.2982,0.3333
Sierra County,CA,06/24/2021,NA,NA,0,0,0.1404,0.3684,0.4737,0,0.0526
Mono County,CA,06/24/2021,NA,NA,0,0,0.1579,0.3158,0,0.3333,0.3684
El Dorado County,CA,06/24/2021,NA,NA,97680,50.7,0.0175,0.0702,0.1228,0.1404,0.0702
Trinity County,CA,06/24/2021,NA,NA,0,0,0.614,0.7719,0.7193,0.0526,0.5789
Santa Clara County,CA,06/24/2021,NA,NA,1385048,71.8,0.2105,0.0526,0.0877,0.8596,0.6491
Tehama County,CA,06/24/2021,NA,NA,20295,31.2,0.7544,0.7895,0.8596,0.3158,0.4912
Imperial County,CA,06/24/2021,NA,NA,110315,60.9,1,0.9825,1,1,1
Riverside County,CA,06/24/2021,NA,NA,1102753,44.6,0.6491,0.7368,0.5965,0.7544,0.4035
Fresno County,CA,06/24/2021,NA,NA,466539,46.7,0.9649,0.9298,0.8947,0.9123,0.7719
Modoc County,CA,06/24/2021,NA,NA,0,0,0.5088,0.6316,0.5789,0.1579,0.193
Orange County,CA,06/24/2021,NA,NA,1865460,58.7,0.4211,0.3333,0.3158,0.6667,0.4386
Unknown County,CA,06/24/2021,NA,NA,822648,0,NA,NA,NA,NA,NA
Lassen County,CA,06/24/2021,NA,NA,8596,28.1,0.2982,0.2982,0.2281,0.3333,0.5614
Butte County,CA,06/24/2021,NA,NA,93785,42.8,0.5965,0.5965,0.4386,0.2456,0.8596
Kern County,CA,06/24/2021,NA,NA,342290,38,0.9474,0.9649,0.7544,0.807,0.9123
Napa County,CA,06/24/2021,NA,NA,92654,67.3,0.3684,0.2105,0.3684,0.4737,0.6842
Mendocino County,CA,06/24/2021,NA,NA,47746,55,0.8947,0.8947,0.8421,0.3684,0.7895
San Benito County,CA,06/24/2021,NA,NA,31337,49.9,0.3158,0.4737,0.3684,0.7719,0.0877
Santa Cruz County,CA,06/24/2021,NA,NA,181241,66.3,0.4035,0.2807,0.193,0.4386,0.8246
Ventura County,CA,06/24/2021,NA,NA,499954,59.1,0.4386,0.4035,0.4912,0.5614,0.2281
Contra Costa County,CA,06/24/2021,NA,NA,751113,65.1,0.1754,0.1228,0.4912,0.6316,0.1228
Yuba County,CA,06/24/2021,NA,NA,28859,36.7,0.7368,0.7018,0.7018,0.4561,0.614
Alameda County,CA,06/24/2021,NA,NA,1142387,68.4,0.2807,0.1053,0.0702,0.8596,0.8772
Colusa County,CA,06/24/2021,NA,NA,9782,45.4,0.5789,0.5263,0.9825,0.7368,0.1053
San Francisco County,CA,06/24/2021,NA,NA,651178,73.9,0.2632,0.0877,0.0175,0.6667,0.8947
Humboldt County,CA,06/24/2021,NA,NA,72450,53.4,0.6842,0.8596,0.4035,0.2105,0.7193
Shasta County,CA,06/24/2021,NA,NA,72226,40.1,0.4737,0.4561,0.6667,0.1053,0.4737
Glenn County,CA,06/24/2021,NA,NA,11444,40.3,0.6667,0.6842,0.9649,0.5088,0.1404
Monterey County,CA,06/24/2021,NA,NA,242798,55.9,0.8246,0.7193,0.5614,0.8947,0.8421
Yolo County,CA,06/24/2021,NA,NA,126372,57.3,0.4912,0.3684,0.1053,0.5263,0.9123
Alpine County,CA,06/24/2021,NA,NA,0,0,0.3509,0.3509,0.5263,0.4912,0.193
Placer County,CA,06/24/2021,NA,NA,214084,53.7,0,0.0175,0.2456,0.2281,0.0175
Tulare County,CA,06/24/2021,NA,NA,179190,38.4,0.9298,1,0.8947,0.9298,0.4561
Los Angeles County,CA,06/24/2021,NA,NA,5758701,57.4,0.8772,0.8772,0.4561,0.9825,0.9474
Marin County,CA,06/24/2021,NA,NA,200214,77.4,0.0526,0,0.1404,0.2632,0.1754
Kings County,CA,06/24/2021,NA,NA,51024,33.4,0.8596,0.807,0.807,0.8246,0.7368
San Mateo County,CA,06/24/2021,NA,NA,550412,71.8,0.0702,0.0351,0.0351,0.7018,0.3509
Madera County,CA,06/24/2021,NA,NA,66058,42,0.9123,0.9123,0.9298,0.7719,0.614
Del Norte County,CA,06/24/2021,NA,NA,8968,32.2,0.7719,0.5789,0.6842,0.4035,0.9649
Sonoma County,CA,06/24/2021,NA,NA,324054,65.6,0.193,0.2105,0.2632,0.386,0.2807
San Diego County,CA,06/24/2021,NA,NA,2782590,83.4,0.5263,0.5088,0.1754,0.5614,0.7544
Tuolumne County,CA,06/24/2021,NA,NA,27516,50.5,0.3333,0.4386,0.2982,0.0877,0.5439
Mariposa County,CA,06/24/2021,NA,NA,0,0,0.5614,0.5614,0.7719,0.1228,0.5088
Santa Barbara County,CA,06/24/2021,NA,NA,257221,57.6,0.807,0.614,0.5439,0.5965,0.9825
Plumas County,CA,06/24/2021,NA,NA,0,0,0.0877,0.1404,0.2632,0.0351,0.1579
Sacramento County,CA,06/24/2021,NA,NA,802311,51.7,0.5439,0.4912,0.6316,0.614,0.4211
Inyo County,CA,06/24/2021,NA,NA,0,0,0.2456,0.1579,0.3333,0.4035,0.5088
Lake County,CA,06/24/2021,NA,NA,29730,46.2,0.6316,0.8246,0.7895,0.2807,0.2632
Nevada County,CA,06/24/2021,NA,NA,51726,51.9,0.0351,0.1754,0.193,0.0175,0.0351
San Bernardino County,CA,06/24/2021,NA,NA,929128,42.6,0.8421,0.8421,0.614,0.9474,0.6842
Sutter County,CA,06/24/2021,NA,NA,43530,44.9,0.7018,0.6316,0.8596,0.5439,0.386
Calaveras County,CA,06/24/2021,NA,NA,23356,50.9,0.1053,0.4211,0.3509,0.0526,0
Amador County,CA,06/24/2021,NA,NA,20948,52.7,0.2281,0.193,0.1579,0.1754,0.6667
Unknown County,CA,06/23/2021,NA,NA,818986,0,NA,NA,NA,NA,NA
Colusa County,CA,06/22/2021,NA,NA,9675,44.9,0.5789,0.5263,0.9825,0.7368,0.1053
Tehama County,CA,06/22/2021,NA,NA,20128,30.9,0.7544,0.7895,0.8596,0.3158,0.4912
San Mateo County,CA,06/22/2021,NA,NA,547890,71.5,0.0702,0.0351,0.0351,0.7018,0.3509
Kern County,CA,06/22/2021,NA,NA,339729,37.7,0.9474,0.9649,0.7544,0.807,0.9123
Alameda County,CA,06/22/2021,NA,NA,1136595,68,0.2807,0.1053,0.0702,0.8596,0.8772
Del Norte County,CA,06/22/2021,NA,NA,8884,31.9,0.7719,0.5789,0.6842,0.4035,0.9649
Modoc County,CA,06/22/2021,NA,NA,0,0,0.5088,0.6316,0.5789,0.1579,0.193
Yolo County,CA,06/22/2021,NA,NA,125662,57,0.4912,0.3684,0.1053,0.5263,0.9123
Unknown County,CA,06/22/2021,NA,NA,817159,0,NA,NA,NA,NA,NA
Santa Clara County,CA,06/22/2021,NA,NA,1377506,71.5,0.2105,0.0526,0.0877,0.8596,0.6491
Yuba County,CA,06/22/2021,NA,NA,28644,36.4,0.7368,0.7018,0.7018,0.4561,0.614
Imperial County,CA,06/22/2021,NA,NA,108506,59.9,1,0.9825,1,1,1
Trinity County,CA,06/22/2021,NA,NA,0,0,0.614,0.7719,0.7193,0.0526,0.5789
Los Angeles County,CA,06/22/2021,NA,NA,5707838,56.9,0.8772,0.8772,0.4561,0.9825,0.9474
San Luis Obispo County,CA,06/22/2021,NA,NA,144117,50.9,0.1228,0.2632,0.0526,0.2982,0.3333
Tuolumne County,CA,06/22/2021,NA,NA,27378,50.3,0.3333,0.4386,0.2982,0.0877,0.5439
Monterey County,CA,06/22/2021,NA,NA,240786,55.5,0.8246,0.7193,0.5614,0.8947,0.8421
Marin County,CA,06/22/2021,NA,NA,199407,77,0.0526,0,0.1404,0.2632,0.1754
Orange County,CA,06/22/2021,NA,NA,1851136,58.3,0.4211,0.3333,0.3158,0.6667,0.4386
Siskiyou County,CA,06/22/2021,NA,NA,19466,44.7,0.4561,0.5263,0.4211,0.193,0.2456
Santa Barbara County,CA,06/22/2021,NA,NA,255873,57.3,0.807,0.614,0.5439,0.5965,0.9825
Mono County,CA,06/22/2021,NA,NA,0,0,0.1579,0.3158,0,0.3333,0.3684
Sacramento County,CA,06/22/2021,NA,NA,796771,51.3,0.5439,0.4912,0.6316,0.614,0.4211
Sonoma County,CA,06/22/2021,NA,NA,321856,65.1,0.193,0.2105,0.2632,0.386,0.2807
Kings County,CA,06/22/2021,NA,NA,50531,33,0.8596,0.807,0.807,0.8246,0.7368
San Benito County,CA,06/22/2021,NA,NA,30979,49.3,0.3158,0.4737,0.3684,0.7719,0.0877
Sierra County,CA,06/22/2021,NA,NA,0,0,0.1404,0.3684,0.4737,0,0.0526
San Francisco County,CA,06/22/2021,NA,NA,648189,73.5,0.2632,0.0877,0.0175,0.6667,0.8947
Stanislaus County,CA,06/22/2021,NA,NA,278234,50.5,0.7193,0.7368,0.8246,0.6491,0.2982
Lassen County,CA,06/22/2021,NA,NA,8518,27.9,0.2982,0.2982,0.2281,0.3333,0.5614
Santa Cruz County,CA,06/22/2021,NA,NA,180182,65.9,0.4035,0.2807,0.193,0.4386,0.8246
Napa County,CA,06/22/2021,NA,NA,92091,66.9,0.3684,0.2105,0.3684,0.4737,0.6842
Amador County,CA,06/22/2021,NA,NA,20685,52,0.2281,0.193,0.1579,0.1754,0.6667
San Bernardino County,CA,06/22/2021,NA,NA,921222,42.3,0.8421,0.8421,0.614,0.9474,0.6842
Sutter County,CA,06/22/2021,NA,NA,43253,44.6,0.7018,0.6316,0.8596,0.5439,0.386
Mariposa County,CA,06/22/2021,NA,NA,0,0,0.5614,0.5614,0.7719,0.1228,0.5088
Glenn County,CA,06/22/2021,NA,NA,11346,40,0.6667,0.6842,0.9649,0.5088,0.1404
Tulare County,CA,06/22/2021,NA,NA,177665,38.1,0.9298,1,0.8947,0.9298,0.4561
San Diego County,CA,06/22/2021,NA,NA,2761016,82.7,0.5263,0.5088,0.1754,0.5614,0.7544
Shasta County,CA,06/22/2021,NA,NA,71753,39.8,0.4737,0.4561,0.6667,0.1053,0.4737
Alpine County,CA,06/22/2021,NA,NA,0,0,0.3509,0.3509,0.5263,0.4912,0.193
Contra Costa County,CA,06/22/2021,NA,NA,746817,64.7,0.1754,0.1228,0.4912,0.6316,0.1228
Nevada County,CA,06/22/2021,NA,NA,51448,51.6,0.0351,0.1754,0.193,0.0175,0.0351
Madera County,CA,06/22/2021,NA,NA,65627,41.7,0.9123,0.9123,0.9298,0.7719,0.614
Mendocino County,CA,06/22/2021,NA,NA,47506,54.8,0.8947,0.8947,0.8421,0.3684,0.7895
El Dorado County,CA,06/22/2021,NA,NA,97114,50.4,0.0175,0.0702,0.1228,0.1404,0.0702
Plumas County,CA,06/22/2021,NA,NA,0,0,0.0877,0.1404,0.2632,0.0351,0.1579
San Joaquin County,CA,06/22/2021,NA,NA,379280,49.8,0.7895,0.6667,0.7368,0.8421,0.5965
Ventura County,CA,06/22/2021,NA,NA,496241,58.7,0.4386,0.4035,0.4912,0.5614,0.2281
Fresno County,CA,06/22/2021,NA,NA,462954,46.3,0.9649,0.9298,0.8947,0.9123,0.7719
Humboldt County,CA,06/22/2021,NA,NA,71978,53.1,0.6842,0.8596,0.4035,0.2105,0.7193
Butte County,CA,06/22/2021,NA,NA,93224,42.5,0.5965,0.5965,0.4386,0.2456,0.8596
Calaveras County,CA,06/22/2021,NA,NA,23220,50.6,0.1053,0.4211,0.3509,0.0526,0
Lake County,CA,06/22/2021,NA,NA,29479,45.8,0.6316,0.8246,0.7895,0.2807,0.2632
Riverside County,CA,06/22/2021,NA,NA,1093446,44.3,0.6491,0.7368,0.5965,0.7544,0.4035
Merced County,CA,06/22/2021,NA,NA,105617,38,0.9825,0.9474,0.9474,0.9649,0.807
Inyo County,CA,06/22/2021,NA,NA,0,0,0.2456,0.1579,0.3333,0.4035,0.5088
Solano County,CA,06/22/2021,NA,NA,249461,55.7,0.386,0.2456,0.6316,0.7193,0.3158
Placer County,CA,06/22/2021,NA,NA,212862,53.4,0,0.0175,0.2456,0.2281,0.0175
Stanislaus County,CA,06/21/2021,NA,NA,277961,50.5,0.7193,0.7368,0.8246,0.6491,0.2982
San Bernardino County,CA,06/21/2021,NA,NA,919281,42.2,0.8421,0.8421,0.614,0.9474,0.6842
Trinity County,CA,06/21/2021,NA,NA,0,0,0.614,0.7719,0.7193,0.0526,0.5789
Butte County,CA,06/21/2021,NA,NA,93140,42.5,0.5965,0.5965,0.4386,0.2456,0.8596
El Dorado County,CA,06/21/2021,NA,NA,97029,50.3,0.0175,0.0702,0.1228,0.1404,0.0702
Contra Costa County,CA,06/21/2021,NA,NA,746397,64.7,0.1754,0.1228,0.4912,0.6316,0.1228
Mono County,CA,06/21/2021,NA,NA,0,0,0.1579,0.3158,0,0.3333,0.3684
San Joaquin County,CA,06/21/2021,NA,NA,378887,49.7,0.7895,0.6667,0.7368,0.8421,0.5965
Nevada County,CA,06/21/2021,NA,NA,51410,51.5,0.0351,0.1754,0.193,0.0175,0.0351
Mendocino County,CA,06/21/2021,NA,NA,47488,54.7,0.8947,0.8947,0.8421,0.3684,0.7895
Unknown County,CA,06/21/2021,NA,NA,815836,0,NA,NA,NA,NA,NA
Lake County,CA,06/21/2021,NA,NA,29452,45.7,0.6316,0.8246,0.7895,0.2807,0.2632
Sonoma County,CA,06/21/2021,NA,NA,321672,65.1,0.193,0.2105,0.2632,0.386,0.2807
Calaveras County,CA,06/21/2021,NA,NA,23211,50.6,0.1053,0.4211,0.3509,0.0526,0
Tehama County,CA,06/21/2021,NA,NA,20115,30.9,0.7544,0.7895,0.8596,0.3158,0.4912
Kern County,CA,06/21/2021,NA,NA,339339,37.7,0.9474,0.9649,0.7544,0.807,0.9123
Lassen County,CA,06/21/2021,NA,NA,8511,27.8,0.2982,0.2982,0.2281,0.3333,0.5614
