County,State,Date,cumulative_cases,New.cases,Pop_Vacs,Pop_Vacs_Pct
Kings County,CA,02/22/2023,67230,88,92137,60.2
Kings County,CA,03/01/2023,67291,61,92154,60.3
Kings County,CA,03/08/2023,67363,72,92188,60.3
Kings County,CA,03/15/2023,67447,84,92214,60.3
Kings County,CA,03/22/2023,67516,69,92227,60.3
Kings County,CA,03/29/2023,67556,40,92256,60.3
Kings County,CA,04/05/2023,67594,38,92281,60.3
Kings County,CA,04/12/2023,67636,42,92323,60.4
Kings County,CA,04/19/2023,67683,47,92338,60.4
Kings County,CA,04/26/2023,67720,37,92351,60.4
Kings County,CA,05/03/2023,67766,46,92361,60.4
Kings County,CA,05/10/2023,67803,37,92375,60.4
Lassen County,CA,12/16/2020,3412,1229,0,0
Lassen County,CA,12/23/2020,3888,476,0,0
Lassen County,CA,12/30/2020,4341,453,0,0
Lassen County,CA,01/06/2021,4611,270,0,0
Lassen County,CA,01/13/2021,4730,119,0,0
Lassen County,CA,01/20/2021,4833,103,0,0
Lassen County,CA,01/27/2021,4933,100,1565,5.1
Lassen County,CA,02/03/2021,4997,64,2102,6.9
Lassen County,CA,02/10/2021,5073,76,2317,7.6
Lassen County,CA,02/17/2021,5141,68,2579,8.4
Lassen County,CA,02/24/2021,5188,47,2825,9.2
Lassen County,CA,03/03/2021,5213,25,3338,10.9
Lassen County,CA,03/10/2021,5221,8,3740,12.2
Lassen County,CA,03/17/2021,5228,7,4165,13.6
Lassen County,CA,03/24/2021,5232,4,5133,16.8
Lassen County,CA,03/31/2021,5236,4,5804,19
Lassen County,CA,04/07/2021,5242,6,6112,20
Lassen County,CA,04/14/2021,5243,1,6731,22
Lassen County,CA,04/21/2021,5243,0,7090,23.2
Lassen County,CA,04/28/2021,5244,1,7250,23.7
Lassen County,CA,05/05/2021,5249,5,7579,24.8
Lassen County,CA,05/12/2021,5257,8,7790,25.5
Lassen County,CA,05/19/2021,5269,12,7894,25.8
Lassen County,CA,05/26/2021,5279,10,8099,26.5
Lassen County,CA,06/02/2021,5289,10,8239,26.9
Lassen County,CA,06/09/2021,5317,28,8371,27.4
Lassen County,CA,06/16/2021,5329,12,8437,27.6
Lassen County,CA,06/23/2021,5372,43,8532,27.9
Lassen County,CA,06/30/2021,5386,14,8671,28.4
Lassen County,CA,07/07/2021,5407,21,8769,28.7
Lassen County,CA,07/14/2021,5413,6,8860,29
Lassen County,CA,07/21/2021,5427,14,8935,29.2
Lassen County,CA,07/28/2021,5436,9,9021,29.5
Lassen County,CA,08/04/2021,5469,33,9163,30
Lassen County,CA,08/11/2021,5533,64,9314,30.5
Lassen County,CA,08/18/2021,5645,112,9670,31.6
Lassen County,CA,08/25/2021,5731,86,9847,32.2
Lassen County,CA,09/01/2021,5878,147,10031,32.8
Lassen County,CA,09/08/2021,6060,182,10129,33.1
Lassen County,CA,09/15/2021,6232,172,10300,33.7
Lassen County,CA,09/22/2021,6441,209,10456,34.2
Lassen County,CA,09/29/2021,6646,205,10650,34.8
Lassen County,CA,10/06/2021,6731,85,10794,35.3
Lassen County,CA,10/13/2021,6854,123,11027,36.1
Lassen County,CA,10/20/2021,6962,108,11222,36.7
Lassen County,CA,10/27/2021,7056,94,11382,37.2
Lassen County,CA,11/03/2021,7165,109,11528,37.7
Lassen County,CA,11/10/2021,7256,91,11662,38.1
Lassen County,CA,11/17/2021,7329,73,11815,38.6
Lassen County,CA,11/24/2021,7380,51,11969,39.1
Lassen County,CA,12/01/2021,7435,55,12040,39.4
Lassen County,CA,12/08/2021,7480,45,12173,39.8
Lassen County,CA,12/15/2021,7504,24,12265,40.1
Lassen County,CA,12/22/2021,7516,12,12339,40.4
Lassen County,CA,12/29/2021,7533,17,12380,40.5
Lassen County,CA,01/05/2022,7571,38,12417,40.6
Lassen County,CA,01/12/2022,7761,190,12479,40.8
Lassen County,CA,01/19/2022,8142,381,12580,41.1
Lassen County,CA,01/26/2022,8658,516,12651,41.4
Lassen County,CA,02/02/2022,9096,438,12592,41.2
Lassen County,CA,02/09/2022,9289,193,12662,41.4
Lassen County,CA,02/16/2022,9461,172,12690,41.5
Lassen County,CA,02/23/2022,9612,151,12725,41.6
Lassen County,CA,03/02/2022,9691,79,12779,41.8
Lassen County,CA,03/09/2022,9800,109,12798,41.9
Lassen County,CA,03/16/2022,9817,17,12821,41.9
Lassen County,CA,03/23/2022,9833,16,12835,42
Lassen County,CA,03/30/2022,9839,6,12849,42
Lassen County,CA,04/06/2022,9842,3,12867,42.1
Lassen County,CA,04/13/2022,9845,3,12891,42.2
Lassen County,CA,04/20/2022,9847,2,12902,42.2
Lassen County,CA,04/27/2022,9855,8,12921,42.3
Lassen County,CA,05/04/2022,9863,8,12937,42.3
Lassen County,CA,05/11/2022,9874,11,12949,42.4
Lassen County,CA,05/18/2022,9886,12,12939,42.3
Lassen County,CA,05/25/2022,9927,41,12962,42.4
Lassen County,CA,06/01/2022,9984,57,12997,42.5
Lassen County,CA,06/08/2022,10060,76,13009,42.6
Lassen County,CA,06/15/2022,10131,71,13023,42.6
Lassen County,CA,06/22/2022,10190,59,13039,42.6
Lassen County,CA,06/29/2022,10254,64,13066,42.7
Lassen County,CA,07/06/2022,10306,52,13076,42.8
Lassen County,CA,07/13/2022,10342,36,13087,42.8
Lassen County,CA,07/20/2022,10422,80,13095,42.8
Lassen County,CA,07/27/2022,10490,68,13103,42.9
Lassen County,CA,08/03/2022,10532,42,13119,42.9
Lassen County,CA,08/10/2022,10646,114,13130,42.9
Lassen County,CA,08/17/2022,10780,134,13145,43
Lassen County,CA,08/24/2022,10838,58,13150,43
Lassen County,CA,08/31/2022,10862,24,13165,43.1
Lassen County,CA,09/07/2022,10897,35,13167,43.1
Lassen County,CA,09/14/2022,10922,25,13191,43.1
Lassen County,CA,09/21/2022,10934,12,13206,43.2
Lassen County,CA,09/28/2022,10955,21,13218,43.2
Lassen County,CA,10/05/2022,10960,5,13235,43.3
Lassen County,CA,10/12/2022,10964,4,13249,43.3
Lassen County,CA,10/19/2022,10970,6,13285,43.5
Lassen County,CA,10/26/2022,10982,12,13294,43.5
Lassen County,CA,11/02/2022,11000,18,13303,43.5
Lassen County,CA,11/09/2022,11012,12,13335,43.6
Lassen County,CA,11/16/2022,11036,24,13352,43.7
Lassen County,CA,11/23/2022,11084,48,13356,43.7
Lassen County,CA,11/30/2022,11103,19,13312,43.5
Lassen County,CA,12/07/2022,11121,18,13330,43.6
Lassen County,CA,12/14/2022,11136,15,13348,43.7
Lassen County,CA,12/21/2022,11180,44,13351,43.7
Lassen County,CA,12/28/2022,11205,25,13359,43.7
Lassen County,CA,01/04/2023,11224,19,13366,43.7
Lassen County,CA,01/11/2023,11255,31,13369,43.7
Lassen County,CA,01/18/2023,11275,20,13375,43.7
Lassen County,CA,01/25/2023,11285,10,13379,43.8
Lassen County,CA,02/01/2023,11295,10,13384,43.8
Lassen County,CA,02/08/2023,11302,7,13396,43.8
Lassen County,CA,02/15/2023,11310,8,13404,43.8
Lassen County,CA,02/22/2023,11312,2,13416,43.9
Lassen County,CA,03/01/2023,11314,2,13421,43.9
Lassen County,CA,03/08/2023,11321,7,13427,43.9
Lassen County,CA,03/15/2023,11331,10,13435,43.9
Lassen County,CA,03/22/2023,11339,8,13436,43.9
Lassen County,CA,03/29/2023,11347,8,13437,44
Lassen County,CA,04/05/2023,11353,6,13438,44
Lassen County,CA,04/12/2023,11353,0,13442,44
Lassen County,CA,04/19/2023,11356,3,13445,44
Lassen County,CA,04/26/2023,11357,1,13447,44
Lassen County,CA,05/03/2023,11361,4,13449,44
Lassen County,CA,05/10/2023,11368,7,13453,44
Mendocino County,CA,12/16/2020,1902,221,0,0
Mendocino County,CA,12/23/2020,2111,209,0,0
Mendocino County,CA,12/30/2020,2268,157,0,0
Mendocino County,CA,01/06/2021,2534,266,0,0
Mendocino County,CA,01/13/2021,2805,271,2110,2.4
Mendocino County,CA,01/20/2021,2983,178,4557,5.3
Mendocino County,CA,01/27/2021,3133,150,7244,8.4
Mendocino County,CA,02/03/2021,3271,138,8523,9.8
Mendocino County,CA,02/10/2021,3434,163,10771,12.4
Mendocino County,CA,02/17/2021,3554,120,12614,14.5
Mendocino County,CA,02/24/2021,3607,53,14962,17.2
Mendocino County,CA,03/03/2021,3630,23,20239,23.3
Mendocino County,CA,03/10/2021,3665,35,22348,25.8
Mendocino County,CA,03/17/2021,3693,28,24488,28.2
Mendocino County,CA,03/24/2021,3723,30,26728,30.8
Mendocino County,CA,03/31/2021,3740,17,28154,32.5
Mendocino County,CA,04/07/2021,3757,17,31952,36.8
Mendocino County,CA,04/14/2021,3772,15,34550,39.8
Mendocino County,CA,04/21/2021,3796,24,36889,42.5
Mendocino County,CA,04/28/2021,3837,41,38722,44.6
Mendocino County,CA,05/05/2021,3868,31,40113,46.2
Mendocino County,CA,05/12/2021,3896,28,41348,47.7
Mendocino County,CA,05/19/2021,3952,56,42512,49
Mendocino County,CA,05/26/2021,4005,53,45077,52
Mendocino County,CA,06/02/2021,4043,38,45766,52.8
Mendocino County,CA,06/09/2021,4079,36,46450,53.5
Mendocino County,CA,06/16/2021,4111,32,47021,54.2
Mendocino County,CA,06/23/2021,4162,51,47599,54.9
Mendocino County,CA,06/30/2021,4185,23,48253,55.6
Mendocino County,CA,07/07/2021,4224,39,48681,56.1
Mendocino County,CA,07/14/2021,4267,43,49710,57.3
Mendocino County,CA,07/21/2021,4343,76,50217,57.9
Mendocino County,CA,07/28/2021,4458,115,50915,58.7
Mendocino County,CA,08/04/2021,4646,188,51760,59.7
Mendocino County,CA,08/11/2021,4914,268,52674,60.7
Mendocino County,CA,08/18/2021,5266,352,54146,62.4
Mendocino County,CA,08/25/2021,5599,333,54876,63.3
Mendocino County,CA,09/01/2021,5995,396,55783,64.3
Mendocino County,CA,09/08/2021,6278,283,56336,64.9
Mendocino County,CA,09/15/2021,6661,383,56921,65.6
Mendocino County,CA,09/22/2021,6906,245,57386,66.2
Mendocino County,CA,09/29/2021,7170,264,57730,66.5
Mendocino County,CA,10/06/2021,7369,199,58167,67.1
Mendocino County,CA,10/13/2021,7498,129,58482,67.4
Mendocino County,CA,10/20/2021,7619,121,58816,67.8
Mendocino County,CA,10/27/2021,7786,167,59176,68.2
Mendocino County,CA,11/03/2021,7997,211,59506,68.6
Mendocino County,CA,11/10/2021,8185,188,59924,69.1
Mendocino County,CA,11/17/2021,8341,156,60582,69.8
Mendocino County,CA,11/24/2021,8507,166,61292,70.7
Mendocino County,CA,12/01/2021,8608,101,61665,71.1
Mendocino County,CA,12/08/2021,8776,168,62299,71.8
Mendocino County,CA,12/15/2021,8880,104,62864,72.5
Mendocino County,CA,12/22/2021,8969,89,63276,72.9
Mendocino County,CA,12/29/2021,9065,96,63587,73.3
Mendocino County,CA,01/05/2022,9470,405,63881,73.6
Mendocino County,CA,01/12/2022,10443,973,64298,74.1
Mendocino County,CA,01/19/2022,11799,1356,64740,74.6
Mendocino County,CA,01/26/2022,13458,1659,65185,75.1
Mendocino County,CA,02/02/2022,14514,1056,64294,74.1
Mendocino County,CA,02/09/2022,14876,362,64589,74.5
Mendocino County,CA,02/16/2022,15273,397,64789,74.7
Mendocino County,CA,02/23/2022,15476,203,64952,74.9
Mendocino County,CA,03/02/2022,15695,219,65116,75.1
Mendocino County,CA,03/09/2022,15915,220,65242,75.2
Mendocino County,CA,03/16/2022,15963,48,65422,75.4
Mendocino County,CA,03/23/2022,16001,38,65512,75.5
Mendocino County,CA,03/30/2022,16042,41,65578,75.6
Mendocino County,CA,04/06/2022,16068,26,65640,75.7
Mendocino County,CA,04/13/2022,16081,13,65722,75.8
Mendocino County,CA,04/20/2022,16191,110,65813,75.9
Mendocino County,CA,04/27/2022,16258,67,65879,75.9
Mendocino County,CA,05/04/2022,16350,92,65962,76
Mendocino County,CA,05/11/2022,16466,116,66044,76.1
Mendocino County,CA,05/18/2022,16622,156,65912,76
Mendocino County,CA,05/25/2022,16898,276,65994,76.1
Mendocino County,CA,06/01/2022,17077,179,66068,76.2
Mendocino County,CA,06/08/2022,17309,232,66080,76.2
Mendocino County,CA,06/15/2022,17548,239,66142,76.2
Mendocino County,CA,06/22/2022,17785,237,66198,76.3
Mendocino County,CA,06/29/2022,18070,285,66254,76.4
Mendocino County,CA,07/06/2022,18312,242,66291,76.4
Mendocino County,CA,07/13/2022,18559,247,66378,76.5
Mendocino County,CA,07/20/2022,18819,260,66487,76.6
Mendocino County,CA,07/27/2022,19075,256,66580,76.8
Mendocino County,CA,08/03/2022,19266,191,66627,76.8
Mendocino County,CA,08/10/2022,19457,191,66685,76.9
Mendocino County,CA,08/17/2022,19623,166,66751,76.9
Mendocino County,CA,08/24/2022,19815,192,66801,77
Mendocino County,CA,08/31/2022,19997,182,66830,77
Mendocino County,CA,09/07/2022,20212,215,66849,77.1
Mendocino County,CA,09/14/2022,20315,103,66917,77.1
Mendocino County,CA,09/21/2022,20375,60,66990,77.2
Mendocino County,CA,09/28/2022,20438,63,67081,77.3
Mendocino County,CA,10/05/2022,20499,61,67162,77.4
Mendocino County,CA,10/12/2022,20542,43,67201,77.5
Mendocino County,CA,10/19/2022,20578,36,67355,77.6
Mendocino County,CA,10/26/2022,20624,46,67361,77.7
Mendocino County,CA,11/02/2022,20652,28,67373,77.7
Mendocino County,CA,11/09/2022,20689,37,67517,77.8
Mendocino County,CA,11/16/2022,20730,41,67654,78
Mendocino County,CA,11/23/2022,20780,50,67656,78
Mendocino County,CA,11/30/2022,20819,39,67231,77.5
Mendocino County,CA,12/07/2022,20874,55,67288,77.6
Mendocino County,CA,12/14/2022,20920,46,67341,77.6
Mendocino County,CA,12/21/2022,21155,235,67348,77.6
Mendocino County,CA,12/28/2022,21249,94,67433,77.7
Mendocino County,CA,01/04/2023,21331,82,67482,77.8
Mendocino County,CA,01/11/2023,21434,103,67512,77.8
Mendocino County,CA,01/18/2023,21491,57,67574,77.9
Mendocino County,CA,01/25/2023,21519,28,67603,77.9
Mendocino County,CA,02/01/2023,21560,41,67633,78
Mendocino County,CA,02/08/2023,21605,45,67681,78
Mendocino County,CA,02/15/2023,21648,43,67704,78
Mendocino County,CA,02/22/2023,21670,22,67715,78.1
Mendocino County,CA,03/01/2023,21710,40,67732,78.1
Mendocino County,CA,03/08/2023,21741,31,67759,78.1
Mendocino County,CA,03/15/2023,21759,18,67785,78.1
Mendocino County,CA,03/22/2023,21776,17,67809,78.2
Mendocino County,CA,03/29/2023,21794,18,67834,78.2
Mendocino County,CA,04/05/2023,21810,16,67845,78.2
Mendocino County,CA,04/12/2023,21822,12,67853,78.2
Mendocino County,CA,04/19/2023,21848,26,67859,78.2
Mendocino County,CA,04/26/2023,21868,20,67876,78.2
Mendocino County,CA,05/03/2023,21880,12,67887,78.3
Mendocino County,CA,05/10/2023,21893,13,67907,78.3
Nevada County,CA,12/16/2020,2187,321,0,0
Nevada County,CA,12/23/2020,2451,264,0,0
Nevada County,CA,12/30/2020,2642,191,0,0
Nevada County,CA,01/06/2021,2890,248,0,0
Nevada County,CA,01/13/2021,3138,248,1723,1.7
Nevada County,CA,01/20/2021,3354,216,2397,2.4
Nevada County,CA,01/27/2021,3555,201,4504,4.5
Nevada County,CA,02/03/2021,3699,144,7160,7.2
Nevada County,CA,02/10/2021,3840,141,10169,10.2
Nevada County,CA,02/17/2021,3932,92,13281,13.3
Nevada County,CA,02/24/2021,4078,146,16844,16.9
Nevada County,CA,03/03/2021,4150,72,19184,19.2
Nevada County,CA,03/10/2021,4231,81,21208,21.3
Nevada County,CA,03/17/2021,4307,76,23118,23.2
Nevada County,CA,03/24/2021,4361,54,26855,26.9
Nevada County,CA,03/31/2021,4452,91,30847,30.9
Nevada County,CA,04/07/2021,4545,93,34104,34.2
Nevada County,CA,04/14/2021,4606,61,37391,37.5
Nevada County,CA,04/21/2021,4677,71,40795,40.9
Nevada County,CA,04/28/2021,4751,74,42766,42.9
Nevada County,CA,05/05/2021,4850,99,44309,44.4
Nevada County,CA,05/12/2021,4931,81,45934,46
Nevada County,CA,05/19/2021,4958,27,47492,47.6
Nevada County,CA,05/26/2021,4992,34,48966,49.1
Nevada County,CA,06/02/2021,5025,33,49756,49.9
Nevada County,CA,06/09/2021,5062,37,50414,50.5
Nevada County,CA,06/16/2021,5090,28,51046,51.2
Nevada County,CA,06/23/2021,5125,35,51514,51.6
Nevada County,CA,06/30/2021,5154,29,53021,53.2
Nevada County,CA,07/07/2021,5191,37,53568,53.7
Nevada County,CA,07/14/2021,5257,66,54170,54.3
Nevada County,CA,07/21/2021,5354,97,54688,54.8
Nevada County,CA,07/28/2021,5516,162,55395,55.5
Nevada County,CA,08/04/2021,5902,386,56428,56.6
Nevada County,CA,08/11/2021,6379,477,57309,57.4
Nevada County,CA,08/18/2021,6840,461,58424,58.6
Nevada County,CA,08/25/2021,7231,391,59453,59.6
Nevada County,CA,09/01/2021,7726,495,60330,60.5
Nevada County,CA,09/08/2021,8101,375,60764,60.9
Nevada County,CA,09/15/2021,8335,234,61231,61.4
Nevada County,CA,09/22/2021,8546,211,61691,61.8
Nevada County,CA,09/29/2021,8719,173,62073,62.2
Nevada County,CA,10/06/2021,8890,171,62609,62.8
Nevada County,CA,10/13/2021,9037,147,62999,63.2
Nevada County,CA,10/20/2021,9150,113,63362,63.5
Nevada County,CA,10/27/2021,9299,149,63755,63.9
Nevada County,CA,11/03/2021,9458,159,64198,64.4
Nevada County,CA,11/10/2021,9630,172,64716,64.9
Nevada County,CA,11/17/2021,9783,153,65791,66
Nevada County,CA,11/24/2021,9937,154,66822,67
Nevada County,CA,12/01/2021,10058,121,67267,67.4
Nevada County,CA,12/08/2021,10220,162,67849,68
Nevada County,CA,12/15/2021,10321,101,68394,68.6
Nevada County,CA,12/22/2021,10470,149,68977,69.1
Nevada County,CA,12/29/2021,10652,182,69381,69.6
Nevada County,CA,01/05/2022,11067,415,69687,69.9
Nevada County,CA,01/12/2022,12121,1054,70111,70.3
Nevada County,CA,01/19/2022,13456,1335,70941,71.1
Nevada County,CA,01/26/2022,15005,1549,71300,71.5
Nevada County,CA,02/02/2022,16029,1024,70014,70.2
Nevada County,CA,02/09/2022,16549,520,70239,70.4
Nevada County,CA,02/16/2022,16862,313,70387,70.6
Nevada County,CA,02/23/2022,16973,111,70589,70.8
Nevada County,CA,03/02/2022,17082,109,70718,70.9
Nevada County,CA,03/09/2022,17139,57,70831,71
Nevada County,CA,03/16/2022,17157,18,70917,71.1
Nevada County,CA,03/23/2022,17157,0,70980,71.2
Nevada County,CA,03/30/2022,17163,6,71032,71.2
Nevada County,CA,04/06/2022,17187,24,71103,71.3
Nevada County,CA,04/13/2022,17189,2,71185,71.4
Nevada County,CA,04/20/2022,17250,61,71287,71.5
Nevada County,CA,04/27/2022,17301,51,71399,71.6
Nevada County,CA,05/04/2022,17369,68,71524,71.7
Nevada County,CA,05/11/2022,17475,106,71614,71.8
Nevada County,CA,05/18/2022,17624,149,71642,71.8
Nevada County,CA,05/25/2022,17799,175,71761,71.9
Nevada County,CA,06/01/2022,17987,188,71834,72
Nevada County,CA,06/08/2022,18220,233,71854,72
Nevada County,CA,06/15/2022,18441,221,71919,72.1
Nevada County,CA,06/22/2022,18635,194,71975,72.2
Nevada County,CA,06/29/2022,18857,222,72109,72.3
Nevada County,CA,07/06/2022,19125,268,72170,72.3
Nevada County,CA,07/13/2022,19365,240,72276,72.5
Nevada County,CA,07/20/2022,19571,206,72390,72.6
Nevada County,CA,07/27/2022,19735,164,72514,72.7
Nevada County,CA,08/03/2022,19871,136,72588,72.8
Nevada County,CA,08/10/2022,19983,112,72657,72.8
Nevada County,CA,08/17/2022,20100,117,72725,72.9
Nevada County,CA,08/24/2022,20243,143,72781,73
Nevada County,CA,08/31/2022,20380,137,72853,73
Nevada County,CA,09/07/2022,20546,166,72880,73.1
Nevada County,CA,09/14/2022,20634,88,72931,73.1
Nevada County,CA,09/21/2022,20680,46,73016,73.2
Nevada County,CA,09/28/2022,20763,83,73100,73.3
Nevada County,CA,10/05/2022,20846,83,73208,73.4
Nevada County,CA,10/12/2022,20889,43,73319,73.5
Nevada County,CA,10/19/2022,20923,34,73533,73.7
Nevada County,CA,10/26/2022,20963,40,73565,73.7
Nevada County,CA,11/02/2022,21008,45,73615,73.8
Nevada County,CA,11/09/2022,21089,81,73833,74
Nevada County,CA,11/16/2022,21174,85,74015,74.2
Nevada County,CA,11/23/2022,21263,89,74052,74.2
Nevada County,CA,11/30/2022,21381,118,73581,73.8
Nevada County,CA,12/07/2022,21554,173,73671,73.9
Nevada County,CA,12/14/2022,21695,141,73767,73.9
Nevada County,CA,12/21/2022,21881,186,73773,74
Nevada County,CA,12/28/2022,21981,100,73883,74.1
Nevada County,CA,01/04/2023,22067,86,73926,74.1
Nevada County,CA,01/11/2023,22172,105,73982,74.2
Nevada County,CA,01/18/2023,22209,37,74020,74.2
Nevada County,CA,01/25/2023,22239,30,74042,74.2
Nevada County,CA,02/01/2023,22271,32,74064,74.2
Nevada County,CA,02/08/2023,22314,43,74101,74.3
Nevada County,CA,02/15/2023,22385,71,74112,74.3
Nevada County,CA,02/22/2023,22430,45,74136,74.3
Nevada County,CA,03/01/2023,22468,38,74160,74.3
Nevada County,CA,03/08/2023,22498,30,74174,74.4
Nevada County,CA,03/15/2023,22530,32,74183,74.4
Nevada County,CA,03/22/2023,22556,26,74190,74.4
Nevada County,CA,03/29/2023,22578,22,74204,74.4
Nevada County,CA,04/05/2023,22607,29,74209,74.4
Nevada County,CA,04/12/2023,22673,66,74221,74.4
Nevada County,CA,04/19/2023,22710,37,74229,74.4
Nevada County,CA,04/26/2023,22751,41,74233,74.4
Nevada County,CA,05/03/2023,22798,47,74246,74.4
Nevada County,CA,05/10/2023,22826,28,74263,74.4
Plumas County,CA,12/16/2020,321,55,0,0
Plumas County,CA,12/23/2020,368,47,0,0
Plumas County,CA,12/30/2020,403,35,0,0
Plumas County,CA,01/06/2021,437,34,0,0
Plumas County,CA,01/13/2021,492,55,0,0
Plumas County,CA,01/20/2021,519,27,0,0
Plumas County,CA,01/27/2021,546,27,0,0
Plumas County,CA,02/03/2021,570,24,0,0
Plumas County,CA,02/10/2021,594,24,0,0
Plumas County,CA,02/17/2021,630,36,0,0
Plumas County,CA,02/24/2021,636,6,0,0
Plumas County,CA,03/03/2021,638,2,0,0
Plumas County,CA,03/10/2021,649,11,0,0
Plumas County,CA,03/17/2021,653,4,0,0
Plumas County,CA,03/24/2021,662,9,0,0
Plumas County,CA,03/31/2021,671,9,0,0
Plumas County,CA,04/07/2021,675,4,0,0
Plumas County,CA,04/14/2021,675,0,0,0
Plumas County,CA,04/21/2021,680,5,0,0
Plumas County,CA,04/28/2021,685,5,0,0
Plumas County,CA,05/05/2021,685,0,0,0
Plumas County,CA,05/12/2021,689,4,0,0
Plumas County,CA,05/19/2021,692,3,0,0
Plumas County,CA,05/26/2021,695,3,0,0
Plumas County,CA,06/02/2021,701,6,0,0
Plumas County,CA,06/09/2021,703,2,0,0
Plumas County,CA,06/16/2021,708,5,0,0
Plumas County,CA,06/23/2021,708,0,0,0
